"Entrez Gene ID","gene","Ctrl","Ctrl.1","MandIL4","MandIL4.1","MandIL4.2","MandLPSandIFNg","MandLPSandIFNg.1","MandLPSandIFNg.2"
"13019","Ctf1",0,0,4.3615,3.3453,2.0961,3.1271,4.5493,0
"13030","Ctsb",15.0933,14.957,14.2457,14.1359,14.795,14.2457,14.5971,14.795
"13034","Ctse",0,0,0,0,0,0,0,0
"13035","Ctsg",0,0,0,4.2852,0,0,0,0
"13036","Ctsh",8.0954,7.987,6.7926,6.1866,6.4489,9.539,9.5926,9.4726
"13038","Ctsk",5.7864,5.8718,5.9489,7.0222,6.8215,5.1766,4.6726,4.1712
"13043","Cttn",6.9385,6.8966,8.1542,7.582,7.9831,8.1618,7.3849,7.606
"13048","Cux2",0,0,0,0,0,0,0,0
"13056","Cyb561",0,0,0,0,0,0,0,0
"13057","Cyba",11.2228,11.2058,11.2761,11.2985,11.4211,11.2058,11.4797,11.1658
"13058","Cybb",13.8831,14.0878,12.4823,12.0272,12.4823,15.0933,14.3238,14.957
"13063","Cycs",8.2052,8.1274,9.2477,7.6708,8.7157,8.6486,8.8629,8.8224
"13074","Cyp17a1",0,0,0,0,0,0,0,0
"13075","Cyp19a1",4.1399,0,0,0,0,0,0,0
"13082","Cyp26a1",0,0,0,0,0,0,0,0
"13087","Cyp2a5",0,0,0,0,0,0,0,0
"13089","Cyp2b13",0,0,0,0,0,0,0,0
"13090","Cyp2b19",0,0,0,0,0,0,0,0
"13095","Cyp2c29",0,0,0,0,0,0,0,0
"13107","Cyp2f2",0,0,0,0,0,0,0,0
"13112","Cyp3a11",0,0,0,0,0,0,0,0
"13113","Cyp3a13",0,0,0,0,0,0,0,0
"13114","Cyp3a16",0,0,0,0,0,0,0,0
"13119","Cyp4a14",0,0,0,0,0,0,0,0
"13120","Cyp4b1",0,0,0,0,0,0,0,0
"13122","Cyp7a1",0,0,0,0,0,0,0,0
"13123","Cyp7b1",1.1528,0,0,0,0,0,0,3.6351
"13137","Daf2",2.1412,0,0,0,0,0,0,0
"13167","Dbi",10.6399,10.6756,10.4539,10.3416,10.6182,8.8499,8.6651,8.6478
"13176","Dcc",0,0,0,0,0,0,0,0
"13178","Dck",11.0365,10.1136,9.5312,9.91,9.5951,11.1421,10.9386,11.0085
"13185","Dscr3",7.3972,6.0138,6.6934,6.4823,6.7385,6.3461,6.5861,7.0281
"13197","Gadd45a",9.4795,8.8687,5.8341,5.8136,7.2449,6.9553,6.0442,6.3775
"13198","Ddit3",7.4529,7.2384,7.1269,7.036,6.7783,7.8544,9.8825,8.0465
"13200","Ddost",8.8831,8.8003,9.245,8.713,9.1005,8.5607,8.2004,8.7637
"13204","Dhx15",9.3968,9.0111,9.4328,9.5767,8.5786,9.09,8.9239,8.6966
"13207","Ddx5",10.7946,10.5474,9.92,10.0696,10.241,9.4818,10.5083,10.6828
"13211","Dhx9",9.5475,10.0355,9.9107,10.4408,9.2369,7.6359,9.2002,8.5662
"13214","Defb1",0,0,0,0,0,0,0,-2.6076
"13218","Defa-rs1",0,0,0,0,0,0,0,0
"13226","Defa-rs7",0,0,0,0,0,0,0,0
"13236","Defa25",0,0,0,0,0,0,0,0
"13237","Defa3",0,0,0,0,0,0,0,0
"13239","Defa5",0,0,0,0,0,0,0,0
"13240","Defa6",0,0,0,0,0,0,0,0
"13244","Degs1",10.1727,10.0071,9.7042,10.417,9.6439,8.9654,9.2199,9.3208
"13340","Slc29a2",4.6043,3.5937,2.891,5.263,4.1228,0,0,2.9158
"13345","Twist2",0,0,0,0,0,0,0,0
"13360","Dhcr7",3.6809,4.4019,5.0276,4.5618,4.959,4.5345,4.1834,2.0299
"13363","Dhh",0,0,0,0,0,0,0,0
"13367","Diap1",10.0254,10.2652,9.8686,9.6988,10.4755,9.8791,10.5925,9.6403
"13368","Dffb",5.9397,2.8943,0,5.3571,5.2268,3.6405,5.5328,2.9158
"13370","Dio1",0,0,0,0,0,0,0,0
"13382","Dld",7.2621,7.1449,6.5867,8.2177,7.9758,7.1374,7.1971,6.1168
"13383","Dlg1",6.7529,6.3708,5.8936,6.3874,6.3399,5.9435,7.0018,6.5532
"13384","Mpp3",0,0,0,0,0,0,0,0
"13388","Dll1",0,0.1304,0,0,0,1.9487,3.1312,0
"13389","Dll3",0,0,0,0,0,0,0,0
"13394","Dlx4",0,0,0,0,0,0,0,0
"13405","Dmd",3.5745,1.3497,0,0,0,0,0,0
"13418","Dnajc1",9.2671,9.3885,10.0148,9.5811,9.7522,10.297,8.9297,9.7801
"13421","Dnase1l3",0,0,0,0,0,5.5066,3.7389,5.1013
"13435","Dnmt3a",10.0604,10.5034,12.0184,11.2153,11.6134,9.1279,9.8509,9.633
"13447","Doc2b",0,0,0,0,0,0,0,0
"13476","Reep5",9.7152,9.7637,8.9596,9.9491,9.3358,9.2085,9.2836,9.6919
"13478","Dpagt1",5.9397,6.8224,5.812,6.4054,5.4061,5.3505,5.9857,4.9008
"13479","Dpep1",0,0.8445,0,0,0,0,0,0
"13490","Drd3",0,0,0,0,0,0,0,0
"13491","Drd4",0,0,0,0,0,0,0,0
"13494","Drg1",5.991,5.8136,3.8864,7.0938,6.2863,5.2024,6.4777,6.5623
"13496","Arid3a",9.4926,9.8934,9.0968,8.581,8.9682,10.3829,9.5566,10.535
"13498","Atn1",4.0643,4.6629,5.3994,3.8367,2.0961,4.8948,4.5888,4.8127
"13507","Dsc3",0,0,0,0,0,0,0,0
"13511","Dsg2",0,-3.8636,0,0,0,0,0,0
"13516","Epyc",0,0,0,0,0,0,0,0
"13521","Slc26a2",6.9611,7.3831,6.7135,6.7053,6.9154,8.1763,8.0923,8.5062
"13531","Dub1",0,0,0,0,0,0,0,0
"13543","Dvl2",1.1528,3.1264,1.1718,5.3571,2.0961,0,0.6235,3.5376
"13544","Dvl3",4.9733,4.1228,3.2769,4.0891,2.3275,4.9233,4.0121,5.5962
"13548","Dyrk1a",7.322,7.4707,6.806,7.066,7.432,7.9706,8.078,7.9788
"13555","E2f1",7.3306,7.0045,7.6017,7.6579,7.432,6.9104,7.0449,6.9074
"13559","E2f5",5.5815,4.543,5.0763,4.7764,0,5.4061,4.5024,5.6582
"13560","E4f1",6.8682,7.7641,6.9745,6.8006,7.0944,6.77,6.7953,8.4089
"13586","Ear1",-0.6041,0,1.4228,4.8883,1.521,0,0,0
"13587","Ear2",3.0547,0,1.4228,6.8622,6.8956,0,0,0
"13589","Mapre1",10.8072,11.0509,11.5994,11.0467,11.2496,10.187,9.4697,10.0119
"13591","Ebf1",4.6043,4.4503,5.3994,5.6518,3.1312,5.3758,5.623,4.8618
"13595","Ebp",8.1147,8.2052,7.6146,8.4699,8.3634,7.8292,7.0222,7.6935
"13601","Ecm1",5.4061,6.1636,6.3785,5.8136,5.7823,6.3771,5.8401,5.6923
"13609","S1pr1",7.7393,8.1342,6.6078,5.6797,4.9028,4.5833,5.1933,5.7498
"13615","Edn2",0,0,0,0,0,0,0,0
"13616","Edn3",0,0,0,0,0,0,0,0
"13628","Eef1a2",3.6809,1.7339,5.4673,6.62,5.8704,0,4.0121,0
"13629","Eef2",6.7912,6.4644,6.6445,5.8985,5.9942,5.1766,5.5598,5.7202
"13631","Eef2k",6.1018,3.8367,4.9192,5.9618,6.7942,4.2419,0,3.7464
"13637","Efna2",0,0,0,0,4.3618,0,0,0
"13639","Efna4",0.2344,0.2344,0,0,0,0,0,0
"13643","Efnb3",0,0,0,0,0,0,0,3.2672
"13653","Egr1",3.8627,5.3249,6.8811,7.2248,5.0659,4.9618,5.2703,2.9158
"13661","Ehf",0,0,0,5.263,0,0,0,0
"13680","Ddx19a",7.717,7.4875,7.4085,8.1261,8.0337,6.865,6.8905,6.6771
"13684","Eif4e",8.3625,8.2713,9.0697,9.3181,8.7278,7.7889,8.5591,8.4147
"13685","Eif4ebp1",6.4083,6.3954,6.2657,6.7218,6.8905,7.3525,6.8226,6.6018
"13706","Cela2a",0,0,0,0,0,0,0,0
"13709","Elf1",8.6615,9.2512,8.2641,8.9583,8.3264,8.3417,9.1056,9.4112
"13710","Elf3",0,0,0,0,0,0,0,0
"13712","Elk1",7.2621,7.0528,7.4165,8.4854,6.7533,7.2032,7.7543,7.8332
"13714","Elk4",1.8604,3.9351,0,0,5.0108,4.8948,4.3615,5.9401
"13716","Ell",4.4121,5.8436,4.0086,2.1128,3.8971,0,5.3964,3.9532
"13717","Eln",-3.2611,0,0,0,0,0,0.507,0
"13722","Aimp1",8.259,8.1204,8.4734,7.4854,8.6112,7.3577,7.6385,7.7077
"13726","Emd",4.9385,4.9743,5.6822,6.9646,5.5409,6.1984,5.5598,6.4829
"13731","Emp2",11.0637,9.8467,10.5537,9.4051,11.3963,8.2007,7.5454,7.5997
"13803","Enc1",9.6384,9.2297,8.2482,8.431,8.1935,7.763,7.1245,7.7912
"13804","Endog",1.1528,0.7371,1.5382,3.5184,3.6378,3.4066,2.1045,2.0299
"13809","Enpep",0,0,0,0,0,0,0,1.5416
"13831","Epc1",7.4875,7.8205,8.7724,7.3884,7.2449,7.8351,8.5307,7.5414
"13838","Epha4",0,0,0,0,0,0,2.3389,0
"13839","Epha5",0,0,0,0,0,0,0,0
"13840","Epha6",0,0,0,0,0,0,0,0
"13842","Epha8",0,0,0,0,0,0,0,0
"13850","Ephx2",0,0,0,0,0,0,0,0
"13852","Stx2",5.3491,5.9857,4.0086,5.3075,5.9844,8.2154,8.284,8.7395
"13856","Epo",0,0,0,0,0,0,0,0
"13858","Eps15",8.0529,8.4767,7.5712,7.2383,7.8445,7.3635,7.8741,8.5132
"13859","Eps15l1",5.314,6.4222,7.1388,2.5448,4.7435,5.4593,4.0121,4.9008
"13860","Eps8",6.45,5.8621,6.6795,8.0092,7.6762,7.0205,6.2501,5.3441
"13861","Epx",0,0,0,0,0,0,0,0
"13863","Lcn5",0,0,0,0,0,0,0,0
"13870","Ercc1",4.0643,1.0472,0,4.6966,4.9028,0.6331,0,4.6939
"13871","Ercc2",5.285,3.4921,1.5382,4.1865,0,4.393,3.6319,2.9158
"13874","Ereg",1.1528,0,0,0,0,0,0,0
"13877","Erh",7.9408,8.3282,8.1021,9.1352,8.9021,6.4058,7.525,7.0648
"14827","Pdia3",11.1507,10.9681,11.4902,12.1312,11.3641,11.0548,10.6099,10.6304
"26379","Esrra",6.6313,6.9866,6.4368,6.8252,7.0892,7.7798,8.1919,7.8723
"13884","Ces1c",0,0,0,0,0,0,0,0
"13924","Ptprv",3.4763,0.3463,3.1104,0,0,0,4.0524,0.6151
"13982","Esr1",2.1412,0.7371,0,0,3.6378,4.8559,5.6567,5.3114
"13984","Esx1",0,0,0,0,0,0,0,0
"13990","Smarcad1",7.6324,7.0528,7.1145,7.3307,6.8486,6.1618,7.2703,5.9221
"14008","Etv2",0,0,0,0,0,0,0,0
"14009","Etv1",5.3768,0.776,6.1671,6.0092,7.6447,3.1271,4.7822,3.7464
"14011","Etv6",8.0147,8.2203,10.1249,9.2302,9.3201,8.3555,8.6066,9.9132
"14012","Mpzl2",0,0,0,0,0,0,0,0
"14013","Mecom",0,0.6166,0,0,0,0,0,0
"14020","Evi5",7.4963,7.8292,7.9107,7.5062,8.0123,8.0192,7.9257,7.9594
"14028","Evx1",0,0,0,0,0,0,0,0
"14029","Evx2",0,0,0,0,0,0,0,0
"14030","Ewsr1",10.344,9.5472,8.8408,9.8654,9.8509,8.7323,9.1516,9.1261
"14038","Expi",0,2.4452,0,0,0,0,0.6235,0
"14055","Ezh1",5.9097,5.6332,6.0805,4.1865,5.4061,6.7446,6.5792,5.7498
"14058","F10",5.9806,7.2167,8.6615,7.9942,8.8055,9.2781,10.3829,9.1676
"14063","F2rl1",0,0,0,0,0,0,0,0
"14065","F2rl3",0,0,0,0,0,0,0,0
"14067","F5",3.762,1.5636,0,0,0,0,2.9263,0
"14070","F8a",5.0778,2.1099,5.4375,2.7323,6.371,4.6242,4.3615,4.6939
"14071","F9",0,0.1221,0,0,4.7435,0,0,0
"14079","Fabp2",0,0,0,0,0,0,0,0
"14081","Acsl1",5.9539,7.2273,7.1472,6.2283,5.2994,11.4733,12.1578,11.9
"14083","Ptk2",4.7425,5.1291,5.4992,6.2283,5.3339,6.5674,6.0442,6.5623
"14084","Faf1",4.5049,5.8562,6.4792,5.4063,5.1815,5.5255,5.6,6.4032
"14086","Fscn1",5.0435,4.4769,5.4375,5.9857,0,4.393,5.0067,0
"14088","Fancc",0,2.9435,4.624,0,0,0,0.6235,0
"14089","Fap",0,0,0,0,0,3.8367,0,3.5376
"14102","Fas",4.0643,2.566,0,0,3.6378,6.3614,6.9095,6.0041
"14104","Fasn",0,1.7339,5.0276,6.5288,4.6064,2.5533,0,0
"14106","Foxh1",0,0,0,0,0,0,0,0
"14113","Fbl",8.3409,8.4727,8.9075,10.013,8.6337,7.4722,6.8172,6.7281
"14118","Fbn1",5.314,6.2623,6.5731,5.9618,2.0961,5.6542,5.8601,3.2672
"14120","Fbp2",0,0,0,0,0,0,0,0
"14133","Fcna",2.9353,0.2344,0,4.6966,4.4228,1.7193,0,0
"14148","Fdx1",5.991,5.5103,5.7789,6.8542,6.2107,5.2589,5.0067,4.9723
"14149","Fdxr",2.7087,0.2344,0,0,0,0,1.4807,1.1746
"14151","Fech",5.8912,5.8857,6.0496,6.0806,5.1815,5.6993,6.0291,5.9857
"14156","Fen1",7.1467,6.7257,8.1373,7.1715,6.4489,6.2605,5.1933,5.6582
"14163","Fgd1",0.2568,1.5636,0,4.0891,0,0,0,0
"14165","Fgf10",0,0,0,0,0,0,0,0
"14170","Fgf15",0,0,0,0,0,0,0,0
"14171","Fgf17",0,0,0,0,0,0,0,0
"14172","Fgf18",0,0,0,0,0,0,0,0
"14173","Fgf2",0,0,0,0,0,0,0,0
"14174","Fgf3",0,0,0,0,0,0,0,0
"14178","Fgf7",6.1656,5.8857,5.8341,5.7469,5.1815,0,1.8712,5.7168
"14181","Fgfbp1",0,0,0,0,0,0,0,0
"14184","Fgfr3",0,0,0,0,0,0,0,0
"14186","Fgfr4",0,0,0,0,0,0,0,0
"14187","Akr1b8",6.7405,6.7008,5.9215,4.1865,6.3205,5.0488,6.8387,6.7381
"14190","Fgl2",7.0289,5.9217,7.6297,6.8252,6.3876,12.4344,12.1773,11.875
"14208","Ppm1g",7.0619,6.5218,7.6499,7.8959,8.117,6.0435,6.9838,7.2573
"14211","Smc2",9.3408,9.4788,9.3304,9.2275,9.5448,6.7581,6.4661,7.3251
"14225","Fkbp1a",9.3843,8.6631,9.1489,10.0428,9.2872,8.2903,7.7238,8.2114
"14227","Fkbp2",6.5437,7.2749,8.0679,7.1369,7.8772,6.1852,5.9504,6.9209
"14235","Foxm1",5.2018,5.3571,5.3994,6.3075,5.61,0,0,0
"14237","Foxd4",0,0,0,0,0,0,0,0
"14240","Foxb2",0,0,0,0,0,0,0,0
"14241","Foxl1",0,0,0,0,0,0,0,0
"14247","Fli1",11.4489,12.1491,11.0099,11.4489,10.9386,11.1136,10.2064,10.4755
"14251","Flot1",4.1399,5.9073,5.4673,5.0874,1.4203,6.8208,4.7822,6.1493
"14257","Flt4",0,0,0,0,0,0,0,0
"14262","Fmo3",0,0,0,0,0,0,0,0
"14265","Fmr1",7.6276,7.6661,7.5908,8.1642,7.8127,8.4015,8.344,7.6963
"14266","Aff2",0,0,0,0,0,0,0,0
"14272","Fnta",6.063,6.1293,6.9684,6.6614,6.5856,6.3614,5.2512,6.21
"14275","Folr1",0,0.1444,0,0,0,0,0,0
"14276","Folr2",8.3582,8.6055,7.509,7.179,8.3033,7.5015,7.4211,7.3548
"14282","Fosb",0.2344,0,0,0,0,0,0,0
"14284","Fosl2",7.8557,7.4796,9.7215,10.1621,9.8899,7.6359,6.5693,7.4861
"14289","Fpr2",5.1422,5.1117,5.812,4.9936,4.4961,12.046,10.8558,12.0802
"14290","Fpr-rs3",0,0,0,0,0,0,0,0
"14291","Fpr-rs4",0,0,0,0,0,0,0,0
"14294","Fpr3",0,0,0,0,0,6.7374,6.13,5.4788
"14296","Frat1",2.7087,0.2044,2.5634,0,0,0,0,0
"14297","Fxn",0.3716,3.1264,0,0,1.75,0,2.1045,0
"14308","Fshb",0,0,0,0,0,0,0,0
"14313","Fst",0,4.6629,0,4.5618,0,0.7461,0,4.6095
"14314","Fstl1",7.6434,8.1088,5.6822,7.519,5.9509,7.1939,8.1228,6.972
"29817","Igfbp7",4.9008,5.6727,5.0276,3.8367,3.8971,5.0488,5.1315,4.4019
"14343","Fut1",0,0,0,0,0,0,0,0
"14357","Dtx1",0,0,0,0,0,0,2.6632,0
"14360","Fyn",8.4159,8.1286,10.2526,9.989,10.3284,7.5339,7.9333,7.786
"14366","Fzd4",0.6235,2.4452,0,0,4.7435,3.1271,0,0
"14369","Fzd7",8.3012,7.2656,7.9631,9.0094,8.2265,7.5707,8.581,7.4522
"14370","Fzd8",0,0,0,4.1865,0,0,3.532,0
"14373","G0s2",0,2.566,0,5.4063,0,0,3.3844,0
"14376","Ganab",9.3208,8.9064,10.9009,9.15,9.0405,8.4574,9.6025,9.0078
"14377","G6pc",0,0,0,0,0,0,0,0
"14381","G6pdx",8.0192,7.2303,6.8933,7.2505,7.1584,8.214,7.8647,7.5893
"14385","Slc37a4",0.2044,4.2747,0,0,1.8422,5.4791,4.3615,0
"14390","Gabpa",6.8939,6.7736,7.4565,7.7256,6.9053,6.9049,6.0688,6.6018
"14395","Gabra2",0,0,0,0,0,0,0,0
"14396","Gabra3",0,0,0,-3.6614,0,0,0,0
"14399","Gabra6",0,0,0,0,0,-3.8961,0,0
"14400","Gabrb1",0,0,0,0,0,0,0,0
"14401","Gabrb2",0,0,0,0,0,0,0,0
"14403","Gabrd",0,0,0,0,0,0,0,0
"14407","Gabrg3",0,0,0,0,0,0,0,0
"14408","Gabrr1",0,0,0,0,0,0,0,0
"14409","Gabrr2",0,0,0,0,0,0,0,0
"14415","Gad1",0,0,0,0,0,0,0,0
"14417","Gad2",0,0,0,0,0,0,0,0
"14420","Galc",7.6324,7.9125,7.3383,6.3075,6.9517,5.2994,4.0524,4.9723
"14421","B4galnt1",6.798,5.7843,5.3266,5.4817,6.6518,6.4616,6.0147,5.6784
"14422","B4galnt2",0,0,0,0,0,-0.7203,0,0
"14427","Galr1",0,0,0,0,0,0,0,0
"14432","Gap43",1.5758,0,0,0,0,0,0,0
"14433","Gapdh",0.4756,1.7972,4.8354,3.5806,3.3767,3.0447,3.9113,3.3161
"14447","Gapdhs",0,0,0,0,0,0,0,0
"14451","Gas1",5.8694,5.6727,4.6843,0,5.0108,2.5533,1.4807,0
"14453","Gas2",0,1.8422,5.4992,0,5.0108,2.5533,3.3844,5.4788
"14457","Gas7",8.6767,8.4644,7.5804,7.9903,8.6297,7.9322,9.1222,8.5685
"14460","Gata1",0,0,0,0,0,-3.072,0,0
"14461","Gata2",4.0643,3.4921,4.973,3.6765,4.5493,0,0,4.2479
"14462","Gata3",4.2921,0.1559,0,0,0,0,1.1664,2.2755
"14463","Gata4",0,0,0,0,0,0,0,0
"14464","Gata5",0,0,0,0,0,0,0,0
"14466","Gba",7.2342,6.8619,7.306,6.6406,7.6146,7.9098,7.5329,6.7754
"14467","Gbas",6.7636,7.2425,7.4268,7.2505,8.1059,6.6534,6.8537,6.8016
"14473","Gc",0,0,0,0,0,0,0,0
"14489","Mtpn",10.8979,10.9386,11.5635,10.4016,11.5297,10.5576,11.0575,10.9925
"14525","Gcet2",0,0,0,0,0,0,0,0
"14526","Gcg",0,0,0,0,0,0,0,0
"14527","Gcgr",0,0,0,0,0,-0.8932,0,0
"14528","Gch1",7.0112,5.3417,4.7447,5.1378,5.2994,7.2966,7.5275,7.2703
"14531","Gcm1",0,0,0,0,0,0,0,0
"107889","Gcm2",0,0,0,0,0,0,0,0
"14539","Opn1mw",0,0,0,0,0,0,0,0
"14562","Gdf3",8.3755,8.0147,6.4682,6.3707,6.0277,8.9272,6.5334,8.4874
"14563","Gdf5",0,0,0,0,0,0,0,0
"14566","Gdf9",0,0.08696,0,3.215,0,0,0,0
"14569","Gdi2",10.865,11.1961,10.3015,9.8831,10.6507,9.9084,9.8386,10.595
"14570","Arhgdig",0,0,0,0,0,0,0,0
"14582","Gfi1b",0,0,0,0,3.1312,0,0,0
"14586","Gfra2",0,0.6166,8.0398,5.3075,7.5713,0,0,0
"14598","Ggt1",0,0,0,0,0,0,0,0
"14599","Gh",0,0,0,0,0,0,0,0
"14603","Gif",0,0,0,0,0,0,0,0
"14607","Gip",0.2506,-2.2537,0,-3.1279,-2.8326,0,-2.5156,-1.904
"14612","Gja4",0,0,0,0,0,0,0,0
"14613","Gja5",0,0,0,0,0,0,0,0
"14615","Gjc1",2.4343,3.7747,1.8069,5.6212,2.3275,0,0,0
"14616","Gja8",0,0,0,0,0,0,0,0
"14618","Gjb1",-2.8454,0,0,0,0,0,0,0
"14619","Gjb2",0,0,0,0,0,0,0,0
"14620","Gjb3",0,0,0,0,0,0,0,0
"14621","Gjb4",0,0,0,0,0,0,0,0
NA,"Gjb6",0,0,0,0,0,0,0,0
"14630","Gclm",8.5406,9.1307,8.8837,9.1192,9.1401,11.025,11.1063,10.7558
"14634","Gli3",3.2558,3.539,0,3.068,2.5988,0.8531,0,1.5416
"14645","Glul",9.5582,9.4697,8.909,7.9818,8.5733,7.1043,6.8226,7.6274
"14659","Glrp1",3.4763,0,0,0,2.0961,4.4469,4.6726,5.1013
"14661","Glud1",8.5837,8.8215,9.0598,9.734,9.6838,8.5824,8.2405,8.0906
"14663","Glycam1",0,0.1504,0,0,0,0,0,0
"14664","Slc6a9",0,0,1.5382,0,0,5.1766,0.6235,4.6095
"14670","Gnl1",7.3197,7.2909,7.3563,7.7256,7.1333,7.2677,8.5508,7.914
"14675","Gna14",0,0,0,0,0,0,0,0
"14678","Gnai2",11.7534,11.6748,10.979,11.0171,11.509,11.7856,10.9925,11.2586
"14682","Gnaq",11.8447,12.1658,12.401,11.7856,11.3303,10.8835,10.7432,10.7917
"14685","Gnat1",0,0,0,0,0,0,0,0
"14686","Gnat2",0,0,0,0,0,0,0,0
"14694","Gnb2l1",10.1951,10.1908,10.1268,10.359,10.4654,8.2142,8.8379,8.4988
"14714","Gnrh1",0,3.8956,0,3.6765,0,0,0,0
"269682","Golga3",6.85,6.6197,6.3964,5.6797,8.4058,7.0691,9.3724,7.9041
"14727","Gp49a",10.6622,10.7769,11.0802,10.9009,10.4016,10.4625,11.1136,10.7769
"14729","Gp5",2.9353,0.1304,0,0,0,0,2.3389,0
"14732","Gpam",4.0643,4.7306,4.5618,5.7166,0,4.9618,6.1685,3.3844
"14735","Gpc4",0,3.8956,0,3.6765,4.1908,0,0,0
"14738","Gpr12",0,0,0,0,0,0,0,0
"14744","Gpr65",7.9443,8.1962,7.6623,7.1968,8.5503,7.9558,7.9333,7.9857
"14747","Cmklr1",6.2813,6.2516,5.4992,7.7889,6.3876,9.0501,8.8824,8.2336
"14748","Gpr3",0,0,0,0,0,0,0,0
"14751","Gpi1",8.3823,8.9228,8.7768,7.9504,8.8929,8.8576,8.6254,8.7538
"14756","Gpld1",0,0.1221,0,0,0,0,0,0
"14761","Gpr27",1.8604,0,0,0,0,0,0,0
"14762","Gpr33",0,0,0,0,0,0,0,0
"14775","Gpx1",11.061,10.9138,10.9891,10.7712,11.1927,9.5189,9.4764,9.6465
"14778","Gpx3",5.3491,5.6332,4.1228,4.0891,0,1.9487,2.9263,0
"625249","Gpx4",10.9045,11.061,10.2882,11.0279,10.8072,10.0853,10.7289,10.3645
"14784","Grb2",12.0802,12.2272,12.823,11.6874,11.7351,11.8301,11.3817,11.7587
"14787","Rhpn1",0,0,0,0,0,0,0,0
"14799","Gria1",0,0,0,0,0,0,0,0
"14803","Grid1",0,0,3.4673,0,0,0,0,0
"14804","Grid2",0,0,0,0,0,0,0,0
"14809","Grik5",4.2551,0.1124,0,2.3275,0,4.2805,0,5.2565
"14811","Grin2a",0,0,0,0,0,0,0,0
"14812","Grin2b",0,0,0,0,0,0,0,0
"14814","Grin2d",0,0,0,0,0,0,0,0
"14815","Nr3c1",9.3181,8.5087,8.1258,8.9364,8.8244,10.003,10.2619,10.1193
"14823","Grm8",0,0,0,0,0,0,0,0
"14824","Grn",13.536,13.0097,12.7892,13.3433,12.1658,12.4691,12.6444,12.4906
"14825","Cxcl1",0,0,0,0,0,4.1794,0,0
"14829","Grpr",0,0,0,0,0,0,0,0
"14842","Gsx1",0,0,0,0,0,0,0,0
"14853","Gspt2",4.6043,3.054,0,0,4.5493,0,0.6235,0
"14854","Gss",0.3716,4.5964,4.0086,3.8367,3.2755,5.9435,6.2116,7.4746
"14857","Gsta1",0,0,0,0,0,0,0,0
"14858","Gsta2",0,0,0,0,0,0,0,0
"14863","Gstm2",0.6235,0.2568,1.8069,5.1378,0,2.5533,5.069,4.1157
"14867","Gstm6",0,0,-3.3865,0,0,0,0,0
"14871","Gstt1",0,0,0,0,0,0,1.8712,0
"14884","Gtf2h1",8.0849,7.8675,8.8748,8.2482,8.9506,8.1373,8.7912,7.878
"14894","Gtl3",8.8794,9.0042,8.457,9.6942,8.7536,8.7256,7.8393,8.2141
"14911","Thumpd3",5.285,6.6884,7.4702,4.5618,5.7204,3.8367,6.3259,6.1352
"14913","Guca1a",4.0643,5.2703,6.539,4.9432,6.4278,6.0435,6.1391,5.3114
"14915","Guca2a",0,0,0,0,0,3.1271,-2.682,0
"14916","Guca2b",0,0,0,0,0,0,0,0
"14919","Gucy2e",0,0,0,0,0,0,0,0
"14945","Gzmk",0,0,0,0,0,0,0,0
"14958","H1f0",6.5166,6.1873,6.7926,5.9396,6.371,6.5792,5.9057,4.9008
"14963","H2-Bl",0,0,-3.5458,0,0,0,0.6551,-0.3107
"14977","Slc39a7",8.6303,8.4046,9.2152,9.1166,8.8481,8.6499,9.2809,8.581
NA,"H2-M2",6.3216,5.7422,6.6631,6.2283,5.8137,10.3926,8.9886,10.1534
"14997","H2-M9",0,0,0,0,0,0,0,0
"15001","H2-Oa",0,0,0,0,0,0,0,0
"15042","H2-T24",7.3134,7.1359,3.6319,6.1644,5.2994,10.703,10.712,10.962
"15043","H2-T3",-1.8432,0,-2.338,0,0,-2.1148,-1.9221,-0.3282
"15064","Mr1",4.8618,5.9652,4.3615,3.97,4.0155,4.6629,3.8795,5.5272
"15078","H3f3a",9.6685,9.7782,8.4176,9.0561,8.6465,8.7954,8.554,9.3928
"15081","H3f3b",11.6517,11.6094,11.1383,11.4733,11.7676,13.2357,12.9634,12.8386
"15107","Hadh",6.798,7.5132,7.8979,7.3736,7.8531,6.6801,6.9432,7.1153
"15110","Hand1",0,0,0,0,0,0,0,0
"15115","Hars",7.8796,9.1842,10.417,9.9243,9.2057,9.207,9.2471,9.5181
"15116","Has1",0,0,0,0,0,0,0,0
"15117","Has2",5.0435,1.8422,3.7549,0,2.3275,4.9233,1.1664,2.6327
"15118","Has3",0,0,0,0,0,0,0,0
"15122","Hba-a1",0.2044,0.2019,1.8956,0,4.2774,-0.2677,0,0
"15132","Hbb-bh1",0,0,0,0,0,0,0,0
"101488143","Hbb-b1",0,0,0,0,0,0,0,0
"15135","Hbb-y",0,0,0,0,0,0,0,0
"15159","Hccs",7.9111,7.2116,8.1542,8.1642,7.2254,7.7698,6.726,7.3948
"15160","Serpind1",0,0,0,0,0,0,0,0
"15161","Hcfc1",8.5861,8.0812,8.4882,9.3469,8.8435,7.9558,9.0697,8.3181
"15163","Hcls1",9.094,9.0826,9.5904,8.876,8.5165,10.4602,11.0935,10.8531
"15166","Hcn2",0,0,0,0,0,0,0,0
"15168","Hcn3",0,0.2568,0,2.1128,0,0,0,0
"433759","Hdac1",6.6605,7.1939,8.4757,7.5119,7.7986,8.96,8.0168,8.6844
